scenario_name,fault_category,fault_subtype,fault_phases,fault_branch_id,fault_pos_pu,fault_bus_id,fault_location_km,Zf_real_ohm,Zf_imag_ohm,target_fault_type,target_fault_category,target_location_km,min_Va_fault_pu_b650,max_Ia_fault_b650,max_I0_I1_fault_b650,max_I2_I1_fault_b650,mean_Vunb_fault_b650,recovery_Va_post_b650,min_Va_fault_pu_b632,max_Ia_fault_b632,max_I0_I1_fault_b632,max_I2_I1_fault_b632,mean_Vunb_fault_b632,recovery_Va_post_b632,min_Va_fault_pu_b671,max_Ia_fault_b671,max_I0_I1_fault_b671,max_I2_I1_fault_b671,mean_Vunb_fault_b671,recovery_Va_post_b671,min_Va_fault_pu_b684,max_Ia_fault_b684,max_I0_I1_fault_b684,max_I2_I1_fault_b684,mean_Vunb_fault_b684,recovery_Va_post_b684,min_Va_fault_pu_b675,max_Ia_fault_b675,max_I0_I1_fault_b675,max_I2_I1_fault_b675,mean_Vunb_fault_b675,recovery_Va_post_b675
SCN_00011,SHORT_BOLTED,LLLG,ABCG,1,0,650,0,0,0,LLLG,SHORT_BOLTED,0,0.996803349406643,658.941983374566,0.133378944558759,0.125593580444767,0.136359809096093,1.00120416582623,0.994750190605071,659.759805078704,0.135737285891936,0.12452665358552,1.34786718293817,0.998993919735248,0.997585179190075,360.495229999284,0.460509780572066,0.395317053965678,2.73240962936414,1.00189193009461,0.996648586529647,71.1073271525947,0.435549344064418,0.597607480280255,2.88269121649431,1.00086854270323,0.99691483003191,4.96833758372197e-09,1.19775645049014,1.00547667539243,2.96114362405934,1.00061841428232
SCN_00012,SHORT_ZF,SLG,A,1,0,650,0,0.05,0,SLG,SHORT_ZF,0,0.997462259578281,660.057408541314,0.134326793321429,0.125072889037302,0.151559306129427,1.00258627881411,0.998816731219037,659.291942014391,0.134234712840519,0.124647116766644,1.31876438989128,1.00290014580291,0.995124565724066,361.302198459337,0.458546581478052,0.39480777396757,2.79090955897488,0.998005628719453,0.998403866829284,71.1936910281109,0.434577687868566,0.597163755036912,2.8640858597797,0.999035123419075,0.995985858393139,5.05204929000925e-09,2.30498333019361,1.00273931083524,2.90943468573843,1.00256305683299
SCN_00013,SHORT_ZF,SLG,A,1,0,650,0,0.1,0,SLG,SHORT_ZF,0,0.999021889529991,660.330004386491,0.133923987736125,0.125207689934753,0.154809815973463,1.00377597660625,0.995517986113293,660.763512444685,0.134453793076766,0.125783467417656,1.34625716226234,1.00071372297767,0.99468797613286,360.833177667813,0.456453445804603,0.395725137748368,2.74196875528539,0.997502256838232,1.00041443114745,71.3847087230241,0.435738473320265,0.596464893517072,2.88856085571988,1.00432498009516,0.997779308914163,6.39331578084014e-09,2.43396827739062,1.00680619569704,2.97531422313977,1.00379461893654
SCN_00014,SHORT_ZF,SLG,A,1,0,650,0,0.5,0,SLG,SHORT_ZF,0,0.993808036704891,657.617261857722,0.134191470111543,0.126048872545447,0.166082709146918,0.995942853183125,0.995559531691592,657.248817606933,0.135115076100926,0.124654926849611,1.41347930333238,0.998076767601848,0.99683365924835,362.78497049686,0.457880294940651,0.395303465250825,2.72923093200296,0.99831882857349,0.998116343463487,71.2979372882314,0.435315311414521,0.596309687824347,2.87752170898372,1.00178003294629,0.994768597454872,7.51718065659848e-09,2.3116854310068,1.00300291877533,2.92389511350966,0.997955082713923
SCN_00015,SHORT_ZF,SLG,A,1,0,650,0,1,0,SLG,SHORT_ZF,0,1.00062276013775,656.447168684872,0.133410633109579,0.125566843267475,0.149259385592791,1.002110668169,0.999798294817163,661.327381049997,0.13509849596895,0.124151134086685,1.33120564817612,1.00333497685521,1.00022416211216,361.297828652259,0.457163610711773,0.397624873975086,2.744264888946,1.00405752387013,0.997637054256912,71.4727128386248,0.434230484512503,0.595326429093081,2.89154754989109,1.0025165475865,1.00144214020629,5.25127526416625e-09,2.49429141992865,1.00467127616671,2.94631631455445,1.00295232040976
SCN_00016,SHORT_ZF,SLG,A,1,0,650,0,2,0,SLG,SHORT_ZF,0,0.994642452634583,657.405544847333,0.135556631180063,0.125252067920283,0.154735465684682,0.997590278123079,0.995938995108463,658.563538237891,0.133549761134872,0.124790888080408,1.28884937620451,0.999291141784024,0.997480800347894,361.74331151072,0.459390233081099,0.395146505719316,2.71920530380289,1.00018712591226,0.995317600876792,71.3489169379766,0.435160019123298,0.596972821117428,2.87963592718513,1.00060249668628,0.997667363205799,4.90850062528723e-09,2.98846709401302,1.00649602829162,2.9184883699677,1.00087044504418
SCN_00017,SHORT_ZF,SLG,A,1,0,650,0,5,0,SLG,SHORT_ZF,0,0.996012006970729,659.089255237068,0.134951552173166,0.1247128505962,0.106739760506613,0.998573843506124,0.998250386573542,659.771240218384,0.135215506182807,0.124875212087899,1.35931490194875,1.00257523290005,0.996738716151253,361.31054200589,0.459257365548211,0.396149736381327,2.72277908062072,0.999346498750082,0.993696044931556,71.395047446619,0.434901842335206,0.594300409374898,2.8241236044944,0.998714384889255,0.996095418817938,6.10171896247615e-09,2.17358184587149,1.00778638490199,2.92771979060213,0.997751977447921
SCN_00018,SHORT_ZF,SLG,A,1,0,650,0,10,0,SLG,SHORT_ZF,0,0.99722560518815,657.408202642481,0.134411586126569,0.124399475274598,0.131602143391358,1.00112487237254,1.00076725243374,659.949290114273,0.133941119348611,0.12680261952474,1.31226987949378,1.0006575312965,1.0000162544984,361.646757514478,0.457629608523304,0.395229159123324,2.80417632366007,1.00368882625102,0.996709048681582,71.2358500246255,0.433832461852268,0.598112024882735,2.83157439416432,0.9995244139731,1.00025659559645,6.47555368378364e-09,1.754964067426,1.00352602351176,2.97107308569132,1.00313913910185
SCN_00019,SHORT_ZF,SLG,A,1,0,650,0,25,0,SLG,SHORT_ZF,0,0.996909610193474,659.500484666977,0.134437420596522,0.126304969303069,0.154795919067747,1.00098913788829,0.9983160439245,659.480277785467,0.133832879586279,0.125516095049714,1.31894946150248,0.998038945497947,0.999071836658276,361.173946293387,0.460154758065506,0.393572175752943,2.78478784946309,1.0024316031768,0.996477153190933,71.3712443335044,0.434303727577326,0.595764841834159,2.85382820366091,1.00114078981975,0.99389569536277,5.74405231755382e-09,1.71554341026009,1.00423760376503,2.93862454069655,0.998534564522777
SCN_00020,SHORT_ZF,SLG,A,1,0,650,0,50,0,SLG,SHORT_ZF,0,0.998336335673224,658.430344817445,0.13367139524943,0.125232159745928,0.126669316677056,0.998730863337423,0.997246187854251,660.062775035009,0.134833604041397,0.124749324479561,1.36564434298172,0.997894897303486,0.996074839176791,361.808428444561,0.458980359817673,0.395810566562871,2.73495499099689,0.999121927412925,0.999686866155113,71.122096461685,0.435422805716682,0.595781824494688,2.86550609538789,1.00351860310632,0.997139200060978,5.85248113757255e-09,1.48159425176524,1.00486912533521,2.95567797089964,1.00054544798994
SCN_00021,SHORT_ZF,SLG,A,1,0,650,0,100,0,SLG,SHORT_ZF,0,0.997727070787889,658.73123149961,0.135282720031568,0.123766707051387,0.120386500919269,1.00300104378046,0.994019671842388,656.943242611423,0.135421679166382,0.124653884845347,1.37263580885247,0.997381963995443,0.996136373646759,360.162968841498,0.457029859173137,0.394802148006489,2.72955221138987,0.999061513982861,0.996293912359551,71.2595548832113,0.436504048430287,0.597125261646389,2.82072947636879,1.00244990153422,0.992290707645765,7.02815735934011e-09,2.45302418755562,1.0028830189068,2.94909832720768,0.994567992118389
SCN_00022,SHORT_ZF,SLG,B,1,0,650,0,0.05,0,SLG,SHORT_ZF,0,0.994784477868124,659.33245344606,0.133448006470372,0.124776885166564,0.128567866407709,0.998323990007247,0.993613220904229,660.165914998244,0.134180697160665,0.125476810385265,1.33136725647191,0.997597699733748,0.996982203491252,361.653610556703,0.459390145432856,0.394700501056434,2.76392614727124,1.00031556191786,0.994045887127618,71.2164630508896,0.434549508512426,0.597714872007216,2.82659862095598,0.997365375208673,0.994248337164313,6.71713472139594e-09,1.94665016231906,1.00646006536194,2.90069836074753,0.996305210341926
SCN_00023,SHORT_ZF,SLG,B,1,0,650,0,0.1,0,SLG,SHORT_ZF,0,0.994220167291105,659.576066382348,0.134574325421379,0.124536435340729,0.144134558130949,0.997398795266721,0.997197610444213,660.568450862261,0.134861882255485,0.125136683854144,1.34349990730776,1.00108747049944,0.99597123833457,361.077389875796,0.457866427292007,0.396528859131876,2.74324532342972,0.998422379163693,0.998677440814027,71.4881371559189,0.434499564226881,0.596183440527912,2.8351644396749,1.00217142246133,0.994780176320849,8.57328548770112e-09,1.0732697265244,1.00323976497089,2.93183473633371,0.997631196169172
SCN_00024,SHORT_ZF,SLG,B,1,0,650,0,0.5,0,SLG,SHORT_ZF,0,0.994385240126033,659.392432655565,0.13462891875167,0.125660054693824,0.149038206684,0.997603456050252,0.993991707705479,658.380659150706,0.133899848172107,0.124444144269775,1.36608199189317,0.997083616011294,0.995604141841245,361.756213397325,0.458075538754103,0.394829744485507,2.7783265047258,0.998459197051321,0.997040175623359,71.5895780218888,0.434264537323263,0.597207898668171,2.83926560179757,1.00023345689481,0.993956088926878,6.08062053810576e-09,2.70995288972273,1.00137803852464,2.9286830065938,0.99918765490451
SCN_00025,SHORT_ZF,SLG,B,1,0,650,0,1,0,SLG,SHORT_ZF,0,0.999383810345307,659.860098101003,0.135613449098186,0.125094876644414,0.139978428598647,1.0017561724808,0.998255795415403,659.176011728071,0.133524137979667,0.125566499260413,1.34161013173872,1.0022478700295,1.00241144300836,361.190072545784,0.457983677822616,0.394535283861266,2.76842647509313,1.00550036360101,0.993562349209447,71.4919387308551,0.436034903049321,0.59580411462769,2.9114177275909,0.998408429875599,0.994314548861345,6.33896165845624e-09,1.43152095565146,1.00310485750788,2.93998882028938,0.99696023383949
SCN_00026,SHORT_ZF,SLG,B,1,0,650,0,2,0,SLG,SHORT_ZF,0,0.993686676800673,662.687456565874,0.135133202442105,0.125231833757981,0.154260565628304,0.997446378556415,0.995750234273523,658.042190288226,0.133545497410902,0.124255722593945,1.33776536589297,0.998570749242668,0.994143567940189,361.369233794347,0.459621505985701,0.396963996138915,2.74646195369493,0.999169922247636,0.999150111925295,71.2590899596395,0.434557977098351,0.596544029556944,2.86683569592342,1.00115806604688,1.00076580975286,5.76249619253522e-09,1.83865054935126,1.00183956177259,2.95950066499642,1.00579054153375
SCN_00027,SHORT_ZF,SLG,B,1,0,650,0,5,0,SLG,SHORT_ZF,0,0.997823365656963,659.30109991788,0.133910606957876,0.124998676499652,0.134692425883867,1.00238720906831,0.996688235020789,658.680067312922,0.133549555682805,0.125086628500662,1.36358173686438,1.00115739296679,0.995608887013031,360.752325726901,0.457653624543628,0.394953519490733,2.8160614751347,1.00154544986268,0.995771440535727,71.5091845564612,0.436246416047198,0.596646722709029,2.92338698447041,0.998650398992521,0.997917027063479,7.90775959035003e-09,2.36106525913524,1.00393167504967,2.94904713448993,0.997918734546127
SCN_00028,SHORT_ZF,SLG,B,1,0,650,0,10,0,SLG,SHORT_ZF,0,0.999657675885024,656.970841741163,0.135462419907779,0.125262408282797,0.137265452554979,1.00144830600847,0.997513438333516,658.269965362619,0.134834245316954,0.12628539735772,1.3802107406686,1.0006210604125,0.996108141431652,360.676548630344,0.458331759251733,0.3941376844941,2.73176673992319,0.999549710909077,0.993981310344502,71.2737133944143,0.435209753077431,0.596687962271914,2.85109076716363,1.00082853706386,0.995658355372772,8.36361391842915e-09,2.34948665642334,1.00818372356027,2.93800861260083,0.998361499827402
SCN_00029,SHORT_ZF,SLG,B,1,0,650,0,25,0,SLG,SHORT_ZF,0,0.99732887023917,658.230737296904,0.133982023978121,0.125801508198929,0.143454203139732,1.00125154199056,0.995412464971753,658.65024331473,0.134574354018113,0.124635463900432,1.29998879162382,0.999972485564825,0.997869118413761,361.384963277537,0.458176989024195,0.39485683249862,2.76814095322546,1.00184222669153,0.995905828846185,71.4595733967284,0.43497107305333,0.597169426283763,2.84506784772129,1.00104451081927,1.00119701841697,3.99252770918562e-09,2.23051190478265,1.00169258968087,2.91975885942947,1.00595266776927
SCN_00030,SHORT_ZF,SLG,B,1,0,650,0,50,0,SLG,SHORT_ZF,0,0.996725523781022,658.636552671298,0.135226374882808,0.12429824662541,0.151722437019351,1.00290215586209,0.995449328697172,658.097543144828,0.132593681833,0.126125635481919,1.27879764790546,0.998159023017867,0.995499697624102,361.79215166026,0.457748169499961,0.394673342479325,2.81229576822481,0.999319196613459,0.996704384541938,71.3748687960819,0.434633770351084,0.59627200200622,2.86655685763062,0.998964864706031,0.994403188296434,5.17000377600331e-09,0.909024318895968,1.00649262624711,2.96381480842427,0.998264373406573
SCN_00031,SHORT_ZF,SLG,B,1,0,650,0,100,0,SLG,SHORT_ZF,0,0.996448753029876,657.771536527427,0.134352495416475,0.124969972508357,0.144029348092299,0.999849892492168,0.998452266263883,658.030971654263,0.135175986107781,0.123444630331879,1.38851168660701,1.00003216824507,0.994637364906106,362.873655643857,0.457776401263773,0.39530237593162,2.73599411748517,0.995710316343705,0.997011017417833,71.5249511853202,0.433923503940431,0.597669975141087,2.85166751523002,0.999942724702842,0.99543333439132,5.64071964699999e-09,2.50804196970431,1.00281796197568,2.97222410058594,1.00003945111504
SCN_00032,SHORT_ZF,SLG,C,1,0,650,0,0.05,0,SLG,SHORT_ZF,0,0.993718762673064,658.36996959699,0.13396090486074,0.125641323943861,0.130426116373684,0.995437171853958,0.999110507056747,659.574394345824,0.134460987785257,0.124476495285944,1.31184281137753,1.00107318113708,0.993393435626475,361.636405302655,0.456650362576437,0.394842614704,2.75588064683509,0.996494566372063,0.995819630630773,71.4587969132173,0.43630767128343,0.595746632254321,2.87094952317537,0.999358884566386,0.999602333230633,7.00421062583491e-09,1.99917194640773,1.0065514731434,2.88217471283256,1.00209506207719
SCN_00033,SHORT_ZF,SLG,C,1,0,650,0,0.1,0,SLG,SHORT_ZF,0,0.997688407870764,657.662233765141,0.134728054794951,0.124232862349168,0.115660961630354,1.00321408334238,0.991228964004439,659.209737069212,0.135554541200547,0.123762341753303,1.3535762222766,0.996885192274609,0.995836216063513,361.384815834058,0.457500486097765,0.393880715546117,2.73276013127833,0.996392612815457,0.991969723506218,71.5299366233185,0.434424959352982,0.595180675212197,2.84465860621398,0.994705274487233,0.995409194555008,3.11913364494499e-09,1.47850569279433,1.00406610733396,2.96058890360514,1.00033042478597
SCN_00034,SHORT_ZF,SLG,C,1,0,650,0,0.5,0,SLG,SHORT_ZF,0,0.995069589292173,657.939720096662,0.133632056786256,0.126672733791127,0.119952288422373,1.00019704598416,0.99890667378864,659.54097352052,0.135190270489449,0.125384944712799,1.35127971256998,1.00145768871664,0.998494610803741,360.919119514616,0.458183297215118,0.394535395562201,2.77363759537883,1.00276551370047,0.997401521406291,71.3500294593118,0.437875648753215,0.595983452462577,2.84341016137072,1.00165488394988,0.997836261001908,4.35733958066815e-09,2.49388613944315,1.00995956954026,2.96984584015899,0.999968435321499
SCN_00035,SHORT_ZF,SLG,C,1,0,650,0,1,0,SLG,SHORT_ZF,0,0.999521798249314,657.566861251343,0.135412451460154,0.125851547975284,0.13673793430016,1.00160119485167,0.998889433827647,658.518881798748,0.134656251455757,0.124152349681358,1.36004444564736,1.00199006424237,1.00065244290881,361.145504579632,0.458462263180179,0.395186370811437,2.80872107518244,1.00506354666855,0.995467761822765,71.6166526517948,0.434577977108801,0.598867841359728,2.83985187293879,0.996993320153776,0.994860574554654,6.92820004009292e-09,2.2708381406817,1.01483152239916,2.9121348462211,0.998514977058062
SCN_00036,SHORT_ZF,SLG,C,1,0,650,0,2,0,SLG,SHORT_ZF,0,0.99613573488294,657.194846729347,0.135758499887589,0.12537686809291,0.121564143062303,1.00099414637548,0.996447122761398,659.373776128067,0.134746354843393,0.124694758654101,1.39550297529058,1.00035048913622,1.00071250553324,361.665931973126,0.458829723725861,0.39514210502569,2.71940018701334,1.00459045825159,0.99391442025201,71.2692701076142,0.435463427973688,0.597522743429888,2.86147499621738,0.999461468632649,1.00154727911286,5.73820482082276e-09,2.3522137849937,1.00589685183672,2.93763143247249,1.00151152244382
SCN_00037,SHORT_ZF,SLG,C,1,0,650,0,5,0,SLG,SHORT_ZF,0,0.998095872517334,659.062700387184,0.133497298535426,0.125251791157358,0.121812779754032,0.99888520860479,0.998639673287229,659.00069519614,0.134004868902406,0.124833334969676,1.31441330051769,1.00397684317449,1.00133429669717,361.429985393227,0.457425198781686,0.395204155163636,2.7557622826171,1.0033657901405,0.995766015466386,71.3007839749501,0.435999711626732,0.596003953523714,2.92063921759939,1.00041548830407,0.996958998826506,7.40155012158543e-09,2.9592704818746,1.00410533912028,2.94301673315566,1.00164993354546
SCN_00038,SHORT_ZF,SLG,C,1,0,650,0,10,0,SLG,SHORT_ZF,0,0.995414501263819,657.657025706417,0.135254564586386,0.126523269021941,0.137690183122284,0.999526858368992,0.991396864147708,658.847371786517,0.134373401476769,0.124502987011052,1.33760653414343,0.995583283685903,0.994796086141267,362.059441650429,0.461273997214324,0.394701821620852,2.80366126654594,0.999182154675243,0.996883422704255,71.2464739617375,0.433778604962557,0.597298453966214,2.82797402947631,1.00100886425156,0.996101211494298,6.21356719334046e-09,3.53142992115124,1.00178894437306,2.91085227283068,1.00056611361217
SCN_00039,SHORT_ZF,SLG,C,1,0,650,0,25,0,SLG,SHORT_ZF,0,0.99560758396292,659.493112352168,0.134855960142033,0.124000991700409,0.17618550098191,0.999180757803017,0.993830584886891,659.352671934519,0.134217833596187,0.124072474627306,1.3813029315493,0.998717753790976,0.997046565284759,361.015476286117,0.458464657350706,0.394976067277189,2.8334651778645,0.999031120771079,0.993480904966505,71.4595416612476,0.433966532244119,0.597731003731719,2.82971581612483,0.995980933263069,0.996217108378686,5.75994709060964e-09,2.01482803311139,1.00590928969833,2.92387315564841,0.99947515444262
SCN_00040,SHORT_ZF,SLG,C,1,0,650,0,50,0,SLG,SHORT_ZF,0,0.995724333080176,657.785707403903,0.135267536293954,0.125290117647471,0.145315494869071,0.998419652403315,0.997900885406828,658.279516552613,0.135851474050901,0.123496758131028,1.36101381506618,1.00059557671547,0.996093202224672,361.551241545208,0.458604077327612,0.395124935879421,2.70392165933962,0.997951943796704,0.998850317189337,71.2780486880459,0.437392844711381,0.596451102668266,2.86658978222105,1.00535625133712,0.992352292673172,7.38777372498499e-09,1.29920341100456,1.00262397468388,2.95042690056556,0.997574351229156
SCN_00041,SHORT_ZF,SLG,C,1,0,650,0,100,0,SLG,SHORT_ZF,0,0.996312288056057,658.937925018926,0.133697080511678,0.124964564485958,0.142398007106752,0.997441526663291,0.998323349535324,658.009161968841,0.133068784723048,0.126541892043571,1.36163029122376,1.00170949556488,1.00072353871417,361.52158759652,0.457881506894742,0.394107068076596,2.75106598605514,1.00315405105373,0.992876976983582,71.1495611796195,0.434931422153769,0.598036475763054,2.88128629212552,0.998760620770487,0.998988255852125,8.05255969508689e-09,1.98918574211058,1.00612989973228,2.9731104546176,1.00234836679882
SCN_00042,SHORT_ZF,LL,AB,1,0,650,0,0.05,0,LL,SHORT_ZF,0,0.994876071727588,658.323106285543,0.13428509367582,0.125060379618524,0.167792037105393,0.999840460028143,0.994711326310679,658.529862490306,0.134067478714897,0.125201768905064,1.34722355160059,1.0004486985337,0.997146791697547,360.743211042255,0.458101450479486,0.395807366022767,2.76685987798584,0.998113256994632,0.999622218199583,71.2392118026382,0.436208883415315,0.596868250977916,2.81899672183268,1.00384435457901,0.994590301583375,6.03771372065492e-09,2.84330393423819,1.01088990812267,2.92004840645948,0.994687101732071
SCN_00043,SHORT_ZF,LL,AB,1,0,650,0,0.1,0,LL,SHORT_ZF,0,0.998711797319505,658.718690686141,0.135405910455978,0.127144829293824,0.163692659867428,1.0028630589963,0.999606832873416,659.762765428916,0.134235823704187,0.128230330907497,1.31659259748513,1.00183079459052,0.999788094452285,361.498407701035,0.457317956586013,0.395695521033841,2.7869389396064,1.00248419019307,0.993487532042782,71.2206858455245,0.435799776619781,0.596415880305055,2.85875387814838,0.998511390901906,0.998980594208321,7.97165993931118e-09,2.02696438147665,1.0038559256501,2.90132682899374,1.002447114166
SCN_00044,SHORT_ZF,LL,AB,1,0,650,0,0.5,0,LL,SHORT_ZF,0,0.998181846100721,658.548043271418,0.13497102212617,0.12726896494005,0.120574922973733,1.00213587710186,0.996838108926425,658.436956589882,0.133301720407723,0.125220283874127,1.35826141022297,1.00182731893959,0.992312050864787,361.121136583324,0.456493450157112,0.395806030994707,2.77179279496973,0.99552574030212,0.996553118513817,71.3926595918586,0.435425327050976,0.596660801725609,2.81178611536411,0.998881179523712,0.99484309208834,6.51836017741699e-09,1.49816152442812,1.00424447931668,2.95425436307024,0.997176046569196
