scenario_name,fault_category,fault_subtype,fault_phases,fault_branch_id,fault_pos_pu,fault_bus_id,fault_location_km,Zf_real_ohm,Zf_imag_ohm,target_fault_type,target_fault_category,target_location_km,min_Va_fault_pu_b650,max_Ia_fault_b650,max_I0_I1_fault_b650,max_I2_I1_fault_b650,mean_Vunb_fault_b650,recovery_Va_post_b650,min_Va_fault_pu_b632,max_Ia_fault_b632,max_I0_I1_fault_b632,max_I2_I1_fault_b632,mean_Vunb_fault_b632,recovery_Va_post_b632,min_Va_fault_pu_b671,max_Ia_fault_b671,max_I0_I1_fault_b671,max_I2_I1_fault_b671,mean_Vunb_fault_b671,recovery_Va_post_b671,min_Va_fault_pu_b684,max_Ia_fault_b684,max_I0_I1_fault_b684,max_I2_I1_fault_b684,mean_Vunb_fault_b684,recovery_Va_post_b684,min_Va_fault_pu_b675,max_Ia_fault_b675,max_I0_I1_fault_b675,max_I2_I1_fault_b675,mean_Vunb_fault_b675,recovery_Va_post_b675
SCN_00018,SHORT_ZF,LLG,AB,1,0.2,693,0.03,0.5,0,LLG,SHORT_ZF,0.03,0.997284546705766,12387.9404065005,0.198912413878485,0.749080108743,0.166330923581887,1.00181675457997,0.982288519496608,513.737296856637,0.0210042204994431,0.0699030547787114,6.68646836379136,0.999686161541591,0.976577839728097,224.845343316991,0.0181466047159635,0.0688983854327171,6.69322521043384,0.998531455642216,0.975863394084818,41.9687635472915,0.0203276802191012,0.0694598115643697,6.71155330253729,0.993507251145417,0.978408201338697,4.94787911266367e-09,1.76889148127994,1.00332211146081,6.64677818976939,1.00048129803827
SCN_00019,SHORT_ZF,LLG,BC,1,0.2,693,0.03,0.5,0,LLG,SHORT_ZF,0.03,0.995098530795947,524.921544730664,0.199365566780795,0.746994050387772,0.118804477383984,0.998373733990167,0.99541443992486,524.663408903737,0.0204657678644808,0.0698293676595809,6.68615389744856,0.998977753515394,0.994306016961425,228.619786691818,0.0204324483205369,0.0696289257606407,6.70078540489733,0.996901635779277,1.00224914402047,42.6488307743675,0.020817970591954,0.0688689546125781,6.64996564872952,1.00145404082705,0.995661291265823,7.04375231608604e-09,2.24243925802941,1.00334604604829,6.64102987613488,0.998753719713764
SCN_00020,SHORT_ZF,LLG,AC,1,0.2,693,0.03,0.5,0,LLG,SHORT_ZF,0.03,0.993619732396669,12114.645799736,0.199340560157026,0.746853564937254,0.143510318495604,0.997011342154318,0.903233792835393,477.909388276222,0.0200634125410618,0.0708223598737602,6.64927935908463,0.994395934307857,0.900697692424109,208.287016807228,0.0221068527222732,0.0693738842075139,6.64251930469896,0.994226680238046,0.904205046535172,38.8298120410321,0.0219296800556297,0.0695634654773725,6.70129413460441,0.995103377883839,0.908157402321632,5.96256598520465e-09,1.0128167362799,1.00473145636236,6.72373885988582,0.999112331601896
SCN_00021,SHORT_ZF,LLL,ABC,1,0.2,693,0.03,0.5,0,LLL,SHORT_ZF,0.03,0.996667565300683,13832.5264900532,0.00284894650997719,0.00275759992410406,0.159509517528755,0.99802577152047,0.932381110536884,490.028629458634,0.00426580499077074,0.00444597805786619,0.138199844434864,0.997443923447362,0.93183535130263,214.156177365873,0.00560810733322033,0.0038229790425578,0.15218048221523,0.997064788422125,0.929587566612502,39.9799488250642,0.00408874228333689,0.00477258838187249,0.147811657589546,0.992946243377058,0.933412762114606,5.34893862579047e-09,1.48208160754005,1.0045392847183,0.15405690512713,1.00104217062689
SCN_00022,SHORT_ZF,LLLG,ABC,1,0.2,693,0.03,0.5,0,LLLG,SHORT_ZF,0.03,0.997370326087313,17848.3181587719,0.00352264633413381,0.00349335197915912,0.143081833851604,0.9983616071452,0.90763078992101,477.745516445948,0.00516536226959586,0.00505196952324143,0.149594054157371,0.996036337603856,0.906686855086518,208.448239421994,0.00493231869896839,0.00437066434615072,0.154078125173255,0.994861653328916,0.907085899880365,38.9737781979254,0.00530233279796675,0.00422566372823711,0.107325540675098,0.99383605477014,0.904219725313817,8.44372936276451e-09,3.67479982820595,1.00456696940972,0.137418325996649,0.992530329528514
SCN_00023,SHORT_ZF,SLG,A,1,0.2,693,0.03,2,0,SLG,SHORT_ZF,0.03,0.996651835234356,1659.32207341287,0.448769755412632,0.450645689729119,0.174839306856259,1.00071137576807,0.990981230476267,519.799352303496,0.00693165424447119,0.00717035277184049,0.43405999683508,1.00100998406189,0.990206904436484,228.136497843011,0.00663191077435232,0.00887118261859943,0.483263832226336,0.998662825458028,0.98784743233732,42.4895810043016,0.0061090729818359,0.00524325985672459,0.513749412673251,0.996652315729226,0.990049110102363,6.28693997504662e-09,0.932124101555693,1.00853816329517,0.44646972928644,0.997161351243724
SCN_00024,SHORT_ZF,SLG,B,1,0.2,693,0.03,2,0,SLG,SHORT_ZF,0.03,0.998478721303553,524.388636750187,0.447694539922709,0.446426628298313,0.148185946076411,1.00241432896166,0.999546496015665,522.453298038513,0.00622545271278561,0.00784393577452274,0.455344157493135,1.00292232995892,0.995347208028343,228.777640396467,0.00804052330393443,0.00806753013527707,0.41264203025301,1.00050710103437,0.994705076939169,42.7389185366435,0.00740504942589167,0.0081280158413945,0.397147481518374,1.00049124041683,0.996106579328719,4.25248484028495e-09,2.53443540807835,1.00812518835513,0.440112021455085,0.99772258966237
SCN_00025,SHORT_ZF,SLG,C,1,0.2,693,0.03,2,0,SLG,SHORT_ZF,0.03,0.998140479393683,522.704836207877,0.447473875546768,0.448006158323575,0.153501615472773,1.00171238578966,0.997350751401042,523.032937617205,0.00578091725479251,0.00711320269155768,0.46408169572217,1.00190534256053,0.991987875690514,229.274038841573,0.00748371221181936,0.00653271837152549,0.417141351298595,0.995776050893491,1.00074321772673,42.7210252831512,0.00744687636236751,0.00717721968548901,0.438005551395941,1.00280945695493,0.996043626528064,9.7529127702464e-09,2.3013598995073,1.00532034828849,0.449855977968521,0.999354566028901
SCN_00026,SHORT_ZF,LL,AB,1,0.2,693,0.03,2,0,LL,SHORT_ZF,0.03,0.995661526626947,2353.9232423174,0.00464315896324925,0.714614608488899,0.134038741150213,0.996691759356427,0.999648383439326,525.775281151684,0.00528983431023738,0.0152493630671461,1.30078369045344,1.00057012466312,1.00243770461854,229.423116590358,0.0044921471179521,0.015748667923105,1.29263414460389,1.00455351713,0.998021433536347,42.8642583512994,0.00374260485756821,0.0162206270874436,1.33560665241728,0.999830115186618,0.997962667545667,6.68952579100472e-09,1.7599300950455,1.00149910430222,1.30538719096849,0.999217769548785
SCN_00027,SHORT_ZF,LL,BC,1,0.2,693,0.03,2,0,LL,SHORT_ZF,0.03,0.996501788302252,524.570218156765,0.00545313176473684,0.715749186164798,0.155597405189257,1.00076190676639,0.996925581688842,523.652052765183,0.00394162750527666,0.0155225661410264,1.37447471753166,1.00017292224312,0.99781355155094,228.979673803771,0.00299970312983437,0.0147912447052209,1.30305719764373,1.00155727737763,0.997950425896522,42.7868819798826,0.00423647564885405,0.0154590438020768,1.27838969172445,1.00200709440137,0.996735377532508,7.50739751233725e-09,3.76846431847739,1.00347347861612,1.3196914477741,0.999299575035398
SCN_00028,SHORT_ZF,LL,AC,1,0.2,693,0.03,2,0,LL,SHORT_ZF,0.03,0.996287499075596,2562.55129746168,0.00444669962641768,0.716308371824982,0.108864463189864,1.00030841573888,0.981557701732629,513.490145269935,0.0051706343791015,0.016126342546372,1.30115459727122,1.00096828606674,0.974395206689315,224.898826813205,0.00576381786027202,0.0155961054786669,1.33905003642821,0.997425533825767,0.977126238238729,42.1058105174563,0.00347205917095521,0.0155888832389593,1.29527266625575,0.997350639324913,0.976895773639427,5.73312947090815e-09,4.29404679597497,1.00428330868234,1.33316803056192,0.999550914565032
SCN_00029,SHORT_ZF,LLG,AB,1,0.2,693,0.03,2,0,LLG,SHORT_ZF,0.03,0.999329955432255,3490.71895100937,0.164832808363451,0.645024971419886,0.182222180910685,1.0030798499736,0.993976933769836,522.237960210064,0.00771016497518613,0.02137064218524,1.6875964442151,0.999142909419817,0.993587169426271,227.976603271315,0.0071405887959308,0.0194909042340981,1.74341474629207,1.00080583912431,0.992050951398832,42.5881156225581,0.00856371591420897,0.0190843545865604,1.66239783966308,0.997221889387704,0.9929479709884,3.39055968919737e-09,1.62859091395821,1.00414586919184,1.71699906357977,0.998226510907714
SCN_00030,SHORT_ZF,LLG,BC,1,0.2,693,0.03,2,0,LLG,SHORT_ZF,0.03,0.996085256656958,522.86928069479,0.165346803558681,0.646240186811387,0.144591869790639,0.998920633190524,0.999874430334781,523.720084702577,0.00702372208712107,0.0189598728897276,1.63785245273171,1.00279010632429,0.994515570406344,229.260182961326,0.00770056895144234,0.0203364761569541,1.73694923053946,0.998050918411728,0.999900935137856,42.6835417705776,0.00705579330854469,0.0196101641536017,1.76003919206495,1.00608895706453,0.996104690127026,1.09514578928574e-08,1.77622022935543,1.01080134116893,1.71192392621285,0.999457307255799
SCN_00031,SHORT_ZF,LLG,AC,1,0.2,693,0.03,2,0,LLG,SHORT_ZF,0.03,0.993499703728205,3604.77485751583,0.165174152964053,0.64632378746981,0.151543862499632,0.998611301448691,0.974471194192697,510.589025146284,0.00775033746830674,0.0196841618678718,1.70880767005885,0.998568774738138,0.973331872767253,223.428541893794,0.00722417049648205,0.0205119235745968,1.71517295311074,0.997564897540508,0.974261279575816,41.6824934729891,0.00720185603113804,0.0193661852179152,1.68403746829165,0.999101021226447,0.973160936905243,4.63153214934766e-09,1.96609036144594,1.00338694216508,1.69051521436087,0.99937243201047
SCN_00032,SHORT_ZF,LLL,ABC,1,0.2,693,0.03,2,0,LLL,SHORT_ZF,0.03,0.996295191817924,3984.18966367356,0.00319268722179568,0.00343026874157211,0.148406867393442,0.998828644031388,0.980640426426644,517.188884490243,0.00327968838720066,0.00553680145928154,0.133949661896795,0.999099138390406,0.982204898548274,225.029852015131,0.00374249276248649,0.00465938399983986,0.128769538175165,1.00164143629294,0.983160530117343,42.040709389863,0.00522477874921897,0.00551193981638444,0.141321044187598,1.00104854892627,0.980481530363643,4.58726690127312e-09,2.44857505403318,1.00256383676238,0.160399958528187,0.9985115714963
SCN_00033,SHORT_ZF,LLLG,ABC,1,0.2,693,0.03,2,0,LLLG,SHORT_ZF,0.03,0.996756529214711,5130.18538515288,0.00304990018413232,0.00302289210351417,0.104724307538667,0.998913397608128,0.979050782169566,513.008569469152,0.00268927702207275,0.00490655591308351,0.138906744226434,1.00313766258979,0.975432771787411,224.659107155808,0.00285785945138643,0.00543928147991224,0.124905243091787,0.998993029078197,0.974989585359189,41.8857320103633,0.0054577646462691,0.00394745504984194,0.122348607691123,0.997467983129813,0.974413898373719,6.87695681300809e-09,3.23009019065715,1.00482422088079,0.126541694448412,0.999823559907813
SCN_00034,SHORT_ZF,SLG,A,1,0.2,693,0.03,5,0,SLG,SHORT_ZF,0.03,0.99368392422255,963.112454187167,0.241204116156692,0.240238566336609,0.154040804604828,0.996044219179566,0.994865175362642,523.33989523214,0.00412345034218103,0.00569365766727395,0.215384608791635,0.998937657761651,0.995195451184397,227.885424203559,0.00381220295238496,0.00489430367180326,0.216276042682116,1.00030669249846,0.993644073456708,42.5699997562577,0.00608954814490555,0.00545051438839229,0.213517914157537,1.00061550110554,0.994930692519532,6.73332430558139e-09,1.40596069492786,1.00067463088964,0.241868680483246,0.998918191247655
SCN_00035,SHORT_ZF,SLG,B,1,0.2,693,0.03,5,0,SLG,SHORT_ZF,0.03,0.9985321982583,523.012954341499,0.240343018167276,0.240695494612602,0.121303471950377,1.00363827686018,0.99931999509808,523.573133674512,0.00524632203602286,0.00352589933682945,0.24156839430597,1.00151894210385,0.995955701719533,228.376813203432,0.0040901198077525,0.00481657723395598,0.215975905550866,1.00112695318922,1.00116966352482,42.647148615479,0.00567141158669217,0.00471828105676729,0.16428396756285,1.00374276372254,0.988585730440068,5.69879795729789e-09,1.90607686954103,1.00449537933232,0.203211765752496,0.997442264219976
SCN_00036,SHORT_ZF,SLG,C,1,0.2,693,0.03,5,0,SLG,SHORT_ZF,0.03,0.99757371665747,524.502716437511,0.240801176554028,0.241300206669933,0.143165513840718,1.00095451057997,0.993248271125292,525.536827830727,0.00522522617229558,0.00463122171174387,0.228361614277244,0.999314450941732,0.997065279787869,229.061630212447,0.00381256010900336,0.0055262694005481,0.232980289202453,0.999550901774944,0.996139278311679,42.7642734926737,0.00494086238244808,0.00424821592506718,0.191453624728037,0.999907134401269,0.997314699466335,5.95433447468698e-09,1.95459171154047,1.00361053206572,0.212459875460001,0.999291543631998
SCN_00037,SHORT_ZF,LL,AB,1,0.2,693,0.03,5,0,LL,SHORT_ZF,0.03,0.993390894803424,1174.78684372021,0.00296852027615662,0.495374416172975,0.145941299747185,0.997165059440932,0.999731880362278,524.640983289109,0.00425277706851937,0.00773872053691021,0.549411892527268,1.00079789517803,0.996875368886417,229.032092992455,0.00417202917976586,0.00730372126195986,0.509776645160635,1.00089279846907,0.998991015807819,42.7666492645579,0.00342714531405745,0.0092240339591495,0.453915246467273,1.00115430189742,1.0000821122308,9.69280853843036e-09,2.64914889951489,1.01039996053774,0.536732904982986,1.00426598314363
SCN_00038,SHORT_ZF,LL,BC,1,0.2,693,0.03,5,0,LL,SHORT_ZF,0.03,0.996947300989183,523.154021599565,0.00267625479246376,0.495916574945104,0.154166857982438,0.998516609568161,1.00035653328009,524.116760894534,0.0047255510745796,0.00788898687397242,0.544686766321076,1.00024479493336,1.00087975010308,229.129473779123,0.00435157755902264,0.00672951334590025,0.554582678111255,1.00351916200898,0.995744179226676,42.6512509751665,0.00300245570584851,0.00889153898942971,0.551929854940039,1.00002202110204,0.99408294463226,4.40720492162438e-09,0.943313750903056,1.00524638308932,0.539422748186707,0.999622023154019
SCN_00039,SHORT_ZF,LL,AC,1,0.2,693,0.03,5,0,LL,SHORT_ZF,0.03,0.995706367125623,1345.1473902266,0.00364824150143139,0.495810146443835,0.171369720047326,0.998820246844321,0.9892031548523,520.956818253965,0.00306936944117104,0.00889597763650989,0.502278037282743,0.996758295388034,0.986800184604454,227.458698326661,0.00494915745430458,0.00666729814569461,0.550814200061679,0.997926022852469,0.992763553075784,42.341667117259,0.00353116709657288,0.00823809294293355,0.547809183813306,1.00249613026964,0.987173923254271,5.33260965546478e-09,1.96473324867635,1.0153159368065,0.528557921602135,0.999557590519169
SCN_00040,SHORT_ZF,LLG,AB,1,0.2,693,0.03,5,0,LLG,SHORT_ZF,0.03,0.998204703812252,1647.11235320253,0.127164816575041,0.500246706011131,0.146944521177477,1.00245667290898,0.994120064276375,522.857318789042,0.00455065561993826,0.0105518311824194,0.730384389393715,0.999600159911185,1.0009244758165,230.322702821789,0.0055088820714135,0.0112689729234463,0.746661310483194,1.00230490380077,0.995110628783996,42.6873382784383,0.00456069718331401,0.0100597562697306,0.66210621300184,0.999886534956466,0.991260378248113,5.1395045540207e-09,1.47139321228486,1.00262433903301,0.724901667967397,0.996643735158655
SCN_00041,SHORT_ZF,LLG,BC,1,0.2,693,0.03,5,0,LLG,SHORT_ZF,0.03,0.999715663370231,522.632566718925,0.127519747510445,0.499082771524081,0.137053142109688,1.00083763124214,0.990167511479272,523.756979037602,0.00373669279129813,0.0119245664834283,0.730118976908202,0.996793485968942,0.99626587623965,229.048773746107,0.00422859487861651,0.0108532311869818,0.695299903846974,0.999042341035486,0.996139298706704,42.7439283156511,0.00443756802693648,0.00871141383577057,0.718609351545104,1.00026444826447,1.00054436285612,5.8409363269001e-09,1.46911884270347,1.0084925280033,0.695544945494981,1.00417327381039
SCN_00042,SHORT_ZF,LLG,AC,1,0.2,693,0.03,5,0,LLG,SHORT_ZF,0.03,0.99318197758075,1766.42330408589,0.128353996819804,0.499505170536761,0.126830996035336,0.999230412433656,0.991082936478881,519.012638058381,0.00629188096913118,0.00869137746839257,0.666923454738985,1.0039438378483,0.981854064285851,226.547985502893,0.00611060663959313,0.0110239580077085,0.757557371308518,0.997327933998003,0.985254951362162,42.4126224609636,0.00735522933358712,0.0106594707350529,0.688064003103559,0.999928623385978,0.987280255618077,7.15660869891957e-09,2.00512521635054,1.00174013054935,0.734041290597415,0.999365558127744
