timestamp,metric,value,bus_id,scenario
2025-01-01 00:00:37+00:00,current,156.01958313354905,bus_1,overload_trip
2025-01-01 00:00:38+00:00,current,156.1580667979841,bus_1,overload_trip
2025-01-01 00:00:39+00:00,current,156.2946736130952,bus_1,overload_trip
2025-01-01 00:00:40+00:00,current,156.4293619439964,bus_1,overload_trip
2025-01-01 00:00:41+00:00,current,156.56209074051543,bus_1,overload_trip
2025-01-01 00:00:42+00:00,current,156.69281954970498,bus_1,overload_trip
2025-01-01 00:00:43+00:00,current,156.82150852817173,bus_1,overload_trip
2025-01-01 00:00:44+00:00,current,156.94811845421998,bus_1,overload_trip
2025-01-01 00:00:45+00:00,current,157.0726107398055,bus_1,overload_trip
2025-01-01 00:00:46+00:00,current,157.1949474422963,bus_1,overload_trip
2025-01-01 00:00:47+00:00,current,157.31509127603684,bus_1,overload_trip
2025-01-01 00:00:48+00:00,current,157.43300562371192,bus_1,overload_trip
2025-01-01 00:00:49+00:00,current,157.54865454750683,bus_1,overload_trip
2025-01-01 00:00:50+00:00,current,157.66200280006035,bus_1,overload_trip
2025-01-01 00:00:51+00:00,current,157.77301583520762,bus_1,overload_trip
2025-01-01 00:00:52+00:00,current,157.88165981850887,bus_1,overload_trip
2025-01-01 00:00:53+00:00,current,157.98790163756158,bus_1,overload_trip
2025-01-01 00:00:54+00:00,current,158.09170891209237,bus_1,overload_trip
2025-01-01 00:00:55+00:00,current,158.19305000382593,bus_1,overload_trip
2025-01-01 00:00:56+00:00,current,158.29189402612755,bus_1,overload_trip
2025-01-01 00:00:57+00:00,current,158.38821085341687,bus_1,overload_trip
2025-01-01 00:00:58+00:00,current,158.48197113034934,bus_1,overload_trip
2025-01-01 00:00:59+00:00,current,158.57314628076332,bus_1,overload_trip
2025-01-01 00:01:00+00:00,current,158.6617085163894,bus_1,overload_trip
2025-01-01 00:01:01+00:00,current,158.7476308453196,bus_1,overload_trip
2025-01-01 00:01:02+00:00,current,158.8308870802341,bus_1,overload_trip
2025-01-01 00:01:03+00:00,current,158.91145184638245,bus_1,overload_trip
2025-01-01 00:01:04+00:00,current,158.98930058931728,bus_1,overload_trip
2025-01-01 00:01:05+00:00,current,159.0644095823781,bus_1,overload_trip
2025-01-01 00:01:06+00:00,current,159.13675593392244,bus_1,overload_trip
2025-01-01 00:01:07+00:00,current,159.2063175943031,bus_1,overload_trip
2025-01-01 00:01:08+00:00,current,159.27307336258804,bus_1,overload_trip
2025-01-01 00:01:09+00:00,current,159.33700289302226,bus_1,overload_trip
2025-01-01 00:01:10+00:00,current,159.39808670122858,bus_1,overload_trip
2025-01-01 00:01:11+00:00,current,159.4563061701462,bus_1,overload_trip
2025-01-01 00:01:12+00:00,current,159.5116435557047,bus_1,overload_trip
2025-01-01 00:01:13+00:00,current,159.5640819922321,bus_1,overload_trip
2025-01-01 00:01:14+00:00,current,159.61360549759513,bus_1,overload_trip
2025-01-01 00:01:15+00:00,current,159.6601989780703,bus_1,overload_trip
2025-01-01 00:01:16+00:00,current,159.70384823294413,bus_1,overload_trip
2025-01-01 00:01:17+00:00,current,159.74453995884113,bus_1,overload_trip
2025-01-01 00:01:18+00:00,current,159.7822617537786,bus_1,overload_trip
2025-01-01 00:01:19+00:00,current,159.8170021209463,bus_1,overload_trip
2025-01-01 00:01:20+00:00,current,159.84875047221055,bus_1,overload_trip
2025-01-01 00:01:21+00:00,current,159.87749713134116,bus_1,overload_trip
2025-01-01 00:01:22+00:00,current,159.90323333696065,bus_1,overload_trip
2025-01-01 00:01:23+00:00,current,159.92595124521452,bus_1,overload_trip
2025-01-01 00:01:24+00:00,current,159.94564393216183,bus_1,overload_trip
2025-01-01 00:01:25+00:00,current,159.9623053958855,bus_1,overload_trip
2025-01-01 00:01:26+00:00,current,159.97593055832164,bus_1,overload_trip
2025-01-01 00:01:27+00:00,current,159.9865152668071,bus_1,overload_trip
2025-01-01 00:01:28+00:00,current,159.9940562953452,bus_1,overload_trip
2025-01-01 00:01:29+00:00,current,159.99855134558894,bus_1,overload_trip
2025-01-01 00:01:30+00:00,current,159.9999990475415,bus_1,overload_trip
2025-01-01 00:01:31+00:00,current,159.99839895997377,bus_1,overload_trip
2025-01-01 00:01:32+00:00,current,159.99375157055883,bus_1,overload_trip
2025-01-01 00:01:33+00:00,current,159.9860582957232,bus_1,overload_trip
2025-01-01 00:01:34+00:00,current,159.97532148021546,bus_1,overload_trip
2025-01-01 00:01:35+00:00,current,159.9615443963912,bus_1,overload_trip
2025-01-01 00:01:36+00:00,current,159.94473124321604,bus_1,overload_trip
2025-01-01 00:01:37+00:00,current,159.92488714498566,bus_1,overload_trip
2025-01-01 00:01:38+00:00,current,159.90201814976413,bus_1,overload_trip
2025-01-01 00:01:39+00:00,current,159.87613122754047,bus_1,overload_trip
2025-01-01 00:01:40+00:00,current,159.84723426810447,bus_1,overload_trip
2025-01-01 00:01:41+00:00,current,159.815336078642,bus_1,overload_trip
2025-01-01 00:01:42+00:00,current,159.78044638105072,bus_1,overload_trip
2025-01-01 00:01:43+00:00,current,159.7425758089771,bus_1,overload_trip
2025-01-01 00:01:44+00:00,current,159.70173590457557,bus_1,overload_trip
2025-01-01 00:01:45+00:00,current,159.6579391149905,bus_1,overload_trip
2025-01-01 00:01:46+00:00,current,159.61119878856286,bus_1,overload_trip
2025-01-01 00:01:47+00:00,current,159.56152917076167,bus_1,overload_trip
2025-01-01 00:01:48+00:00,current,159.50894539984245,bus_1,overload_trip
2025-01-01 00:01:49+00:00,current,159.45346350223332,bus_1,overload_trip
2025-01-01 00:01:50+00:00,current,159.3951003876505,bus_1,overload_trip
2025-01-01 00:01:51+00:00,current,159.3338738439446,bus_1,overload_trip
2025-01-01 00:01:52+00:00,current,159.26980253167918,bus_1,overload_trip
2025-01-01 00:01:53+00:00,current,159.20290597844354,bus_1,overload_trip
2025-01-01 00:01:54+00:00,current,159.133204572901,bus_1,overload_trip
2025-01-01 00:01:55+00:00,current,159.06071955857493,bus_1,overload_trip
2025-01-01 00:01:56+00:00,current,158.98547302737416,bus_1,overload_trip
2025-01-01 00:01:57+00:00,current,158.90748791285975,bus_1,overload_trip
2025-01-01 00:01:58+00:00,current,158.82678798325549,bus_1,overload_trip
2025-01-01 00:01:59+00:00,current,158.74339783420362,bus_1,overload_trip
2025-01-01 00:02:00+00:00,current,158.65734288126887,bus_1,overload_trip
2025-01-01 00:02:01+00:00,current,158.5686493521921,bus_1,overload_trip
2025-01-01 00:02:02+00:00,current,158.4773442788967,bus_1,overload_trip
2025-01-01 00:02:03+00:00,current,158.3834554892499,bus_1,overload_trip
2025-01-01 00:02:04+00:00,current,158.28701159858133,bus_1,overload_trip
2025-01-01 00:02:05+00:00,current,158.18804200096173,bus_1,overload_trip
2025-01-01 00:02:06+00:00,current,158.08657686024418,bus_1,overload_trip
2025-01-01 00:02:07+00:00,current,157.98264710087093,bus_1,overload_trip
2025-01-01 00:02:08+00:00,current,157.87628439844812,bus_1,overload_trip
2025-01-01 00:02:09+00:00,current,157.7675211700918,bus_1,overload_trip
2025-01-01 00:02:10+00:00,current,157.65639056454793,bus_1,overload_trip
2025-01-01 00:02:11+00:00,current,157.54292645208918,bus_1,overload_trip
2025-01-01 00:02:12+00:00,current,157.42716341419217,bus_1,overload_trip
2025-01-01 00:02:13+00:00,current,157.30913673299762,bus_1,overload_trip
2025-01-01 00:02:14+00:00,current,157.18888238055717,bus_1,overload_trip
2025-01-01 00:02:15+00:00,current,157.06643700786984,bus_1,overload_trip
2025-01-01 00:02:16+00:00,current,156.9418379337115,bus_1,overload_trip
2025-01-01 00:02:17+00:00,current,156.81512313326107,bus_1,overload_trip
2025-01-01 00:02:18+00:00,current,156.68633122652628,bus_1,overload_trip
2025-01-01 00:02:19+00:00,current,156.55550146657325,bus_1,overload_trip
2025-01-01 00:02:20+00:00,current,156.42267372756288,bus_1,overload_trip
2025-01-01 00:02:21+00:00,current,156.28788849259817,bus_1,overload_trip
2025-01-01 00:02:22+00:00,current,156.15118684138568,bus_1,overload_trip
2025-01-01 00:02:23+00:00,current,156.01261043771535,bus_1,overload_trip
2025-01-01 00:02:24+00:00,current,155.87220151676232,bus_1,overload_trip
2025-01-01 00:02:25+00:00,current,155.73000287221444,bus_1,overload_trip
2025-01-01 00:02:26+00:00,current,155.5860578432297,bus_1,overload_trip
2025-01-01 00:02:27+00:00,current,155.44041030122733,bus_1,overload_trip
2025-01-01 00:02:28+00:00,current,155.29310463651686,bus_1,overload_trip
2025-01-01 00:02:29+00:00,current,155.1441857447686,bus_1,overload_trip
2025-01-01 00:02:30+00:00,current,154.99369901333068,bus_1,overload_trip
2025-01-01 00:02:31+00:00,current,154.84169030739577,bus_1,overload_trip
2025-01-01 00:02:32+00:00,current,154.68820595602233,bus_1,overload_trip
2025-01-01 00:02:33+00:00,current,154.53329273801467,bus_1,overload_trip
2025-01-01 00:02:34+00:00,current,154.37699786766544,bus_1,overload_trip
2025-01-01 00:02:35+00:00,current,154.21936898036603,bus_1,overload_trip
2025-01-01 00:02:36+00:00,current,154.06045411808805,bus_1,overload_trip
2025-01-01 00:02:37+00:00,current,153.90030171474132,bus_1,overload_trip
2025-01-01 00:02:38+00:00,current,153.73896058141216,bus_1,overload_trip
2025-01-01 00:02:39+00:00,current,153.57647989148677,bus_1,overload_trip
2025-01-01 00:02:40+00:00,current,153.41290916566427,bus_1,overload_trip
2025-01-01 00:02:41+00:00,current,153.24829825686385,bus_1,overload_trip
2025-01-01 00:02:42+00:00,current,153.08269733503047,bus_1,overload_trip
2025-01-01 00:02:43+00:00,current,152.91615687184444,bus_1,overload_trip
2025-01-01 00:02:44+00:00,current,152.7487276253384,bus_1,overload_trip
2025-01-01 00:02:45+00:00,current,152.58046062442747,bus_1,overload_trip
2025-01-01 00:02:46+00:00,current,152.4114071533568,bus_1,overload_trip
2025-01-01 00:02:47+00:00,current,152.241618736071,bus_1,overload_trip
2025-01-01 00:02:48+00:00,current,152.0711471205109,bus_1,overload_trip
2025-01-01 00:02:49+00:00,current,151.9000442628418,bus_1,overload_trip
2025-01-01 00:02:50+00:00,current,151.72836231161827,bus_1,overload_trip
2025-01-01 00:02:51+00:00,current,151.5561535918905,bus_1,overload_trip
2025-01-01 00:02:52+00:00,current,151.38347058925666,bus_1,overload_trip
2025-01-01 00:02:53+00:00,current,151.21036593386629,bus_1,overload_trip
2025-01-01 00:02:54+00:00,current,151.03689238437985,bus_1,overload_trip
2025-01-01 00:02:55+00:00,current,150.86310281188906,bus_1,overload_trip
2025-01-01 00:02:56+00:00,current,150.68905018380272,bus_1,overload_trip
2025-01-01 00:02:57+00:00,current,150.51478754770346,bus_1,overload_trip
2025-01-01 00:02:58+00:00,current,150.34036801517996,bus_1,overload_trip
2025-01-01 00:02:59+00:00,current,150.1658447456396,bus_1,overload_trip
2025-01-01 00:03:00+00:00,current,149.99127093010662,bus_1,overload_trip
2025-01-01 00:03:01+00:00,current,149.8166997750107,bus_1,overload_trip
2025-01-01 00:03:02+00:00,current,149.64218448597057,bus_1,overload_trip
2025-01-01 00:03:03+00:00,current,149.4677782515782,bus_1,overload_trip
2025-01-01 00:03:04+00:00,current,149.29353422718805,bus_1,overload_trip
2025-01-01 00:03:05+00:00,current,149.11950551871627,bus_1,overload_trip
2025-01-01 00:03:06+00:00,current,148.9457451664553,bus_1,overload_trip
2025-01-01 00:03:07+00:00,current,148.7723061289083,bus_1,overload_trip
2025-01-01 00:03:08+00:00,current,148.5992412666484,bus_1,overload_trip
2025-01-01 00:03:09+00:00,current,148.42660332620792,bus_1,overload_trip
2025-01-01 00:03:10+00:00,current,148.2544449240025,bus_1,overload_trip
2025-01-01 00:03:11+00:00,current,148.08281853029453,bus_1,overload_trip
2025-01-01 00:03:12+00:00,current,147.91177645320138,bus_1,overload_trip
2025-01-01 00:03:13+00:00,current,147.74137082275308,bus_1,overload_trip
2025-01-01 00:03:14+00:00,current,147.57165357500398,bus_1,overload_trip
2025-01-01 00:03:15+00:00,current,147.40267643620396,bus_1,overload_trip
2025-01-01 00:03:16+00:00,current,147.2344909070332,bus_1,overload_trip
2025-01-01 00:03:17+00:00,current,147.06714824690593,bus_1,overload_trip
2025-01-01 00:03:18+00:00,current,146.90069945834753,bus_1,overload_trip
2025-01-01 00:03:19+00:00,current,146.7351952714502,bus_1,overload_trip
2025-01-01 00:03:20+00:00,current,146.57068612841144,bus_1,overload_trip
2025-01-01 00:03:21+00:00,current,146.40722216816016,bus_1,overload_trip
2025-01-01 00:03:22+00:00,current,146.24485321107565,bus_1,overload_trip
2025-01-01 00:03:23+00:00,current,146.0836287438032,bus_1,overload_trip
2025-01-01 00:03:24+00:00,current,145.92359790417166,bus_1,overload_trip
2025-01-01 00:03:25+00:00,current,145.76480946621726,bus_1,overload_trip
2025-01-01 00:03:26+00:00,current,145.60731182531836,bus_1,overload_trip
2025-01-01 00:03:27+00:00,current,145.45115298344544,bus_1,overload_trip
2025-01-01 00:03:28+00:00,current,145.2963805345312,bus_1,overload_trip
2025-01-01 00:03:29+00:00,current,145.14304164996497,bus_1,overload_trip
2025-01-01 00:03:30+00:00,current,144.9911830642157,bus_1,overload_trip
2025-01-01 00:03:31+00:00,current,144.84085106058842,bus_1,overload_trip
2025-01-01 00:03:32+00:00,current,144.69209145711804,bus_1,overload_trip
2025-01-01 00:03:33+00:00,current,144.5449495926049,bus_1,overload_trip
2025-01-01 00:03:34+00:00,current,144.39947031279655,bus_1,overload_trip
2025-01-01 00:03:35+00:00,current,144.25569795671967,bus_1,overload_trip
2025-01-01 00:03:36+00:00,current,144.11367634316645,bus_1,overload_trip
2025-01-01 00:03:37+00:00,current,143.97344875733953,bus_1,overload_trip
2025-01-01 00:03:38+00:00,current,143.83505793765963,bus_1,overload_trip
2025-01-01 00:03:39+00:00,current,143.6985460627398,bus_1,overload_trip
2025-01-01 00:03:40+00:00,current,143.56395473853016,bus_1,overload_trip
2025-01-01 00:03:41+00:00,current,143.43132498563733,bus_1,overload_trip
2025-01-01 00:03:42+00:00,current,143.30069722682234,bus_1,overload_trip
2025-01-01 00:03:43+00:00,current,143.17211127468033,bus_1,overload_trip
2025-01-01 00:03:44+00:00,current,143.04560631950682,bus_1,overload_trip
2025-01-01 00:03:45+00:00,current,142.9212209173531,bus_1,overload_trip
2025-01-01 00:03:46+00:00,current,142.79899297827538,bus_1,overload_trip
2025-01-01 00:03:47+00:00,current,142.67895975478032,bus_1,overload_trip
2025-01-01 00:03:48+00:00,current,142.5611578304715,bus_1,overload_trip
2025-01-01 00:03:49+00:00,current,142.44562310889935,bus_1,overload_trip
2025-01-01 00:03:50+00:00,current,142.33239080261865,bus_1,overload_trip
2025-01-01 00:03:51+00:00,current,142.22149542245623,bus_1,overload_trip
2025-01-01 00:03:52+00:00,current,142.11297076699316,bus_1,overload_trip
2025-01-01 00:03:53+00:00,current,142.0068499122633,bus_1,overload_trip
2025-01-01 00:03:54+00:00,current,141.9031652016726,bus_1,overload_trip
2025-01-01 00:03:55+00:00,current,141.80194823614158,bus_1,overload_trip
2025-01-01 00:03:56+00:00,current,141.7032298644738,bus_1,overload_trip
2025-01-01 00:03:57+00:00,current,141.60704017395403,bus_1,overload_trip
2025-01-01 00:03:58+00:00,current,141.5134084811781,bus_1,overload_trip
2025-01-01 00:03:59+00:00,current,141.42236332311793,bus_1,overload_trip
2025-01-01 00:04:00+00:00,current,141.33393244842404,bus_1,overload_trip
2025-01-01 00:04:01+00:00,current,141.2481428089683,bus_1,overload_trip
2025-01-01 00:04:02+00:00,current,141.16502055162965,bus_1,overload_trip
2025-01-01 00:04:03+00:00,current,141.0845910103249,bus_1,overload_trip
2025-01-01 00:04:04+00:00,current,141.0068786982878,bus_1,overload_trip
2025-01-01 00:04:05+00:00,current,140.93190730059757,bus_1,overload_trip
2025-01-01 00:04:06+00:00,current,140.8596996669604,bus_1,overload_trip
2025-01-01 00:04:07+00:00,current,140.7902778047453,bus_1,overload_trip
2025-01-01 00:04:08+00:00,current,140.72366287227672,bus_1,overload_trip
2025-01-01 00:04:09+00:00,current,140.6598751723859,bus_1,overload_trip
2025-01-01 00:04:10+00:00,current,140.598934146223,bus_1,overload_trip
2025-01-01 00:04:11+00:00,current,140.54085836733188,bus_1,overload_trip
2025-01-01 00:04:12+00:00,current,140.48566553598926,bus_1,overload_trip
2025-01-01 00:04:13+00:00,current,140.43337247381,bus_1,overload_trip
2025-01-01 00:04:14+00:00,current,140.3839951186204,bus_1,overload_trip
2025-01-01 00:04:15+00:00,current,140.33754851960038,bus_1,overload_trip
2025-01-01 00:04:16+00:00,current,140.2940468326971,bus_1,overload_trip
2025-01-01 00:04:17+00:00,current,140.25350331631034,bus_1,overload_trip
2025-01-01 00:04:18+00:00,current,140.21593032725175,bus_1,overload_trip
2025-01-01 00:04:19+00:00,current,140.18133931697864,bus_1,overload_trip
2025-01-01 00:04:20+00:00,current,140.14974082810383,bus_1,overload_trip
2025-01-01 00:04:21+00:00,current,140.12114449118263,bus_1,overload_trip
2025-01-01 00:04:22+00:00,current,140.09555902177743,bus_1,overload_trip
2025-01-01 00:04:23+00:00,current,140.07299221780153,bus_1,overload_trip
2025-01-01 00:04:24+00:00,current,140.05345095714245,bus_1,overload_trip
2025-01-01 00:04:25+00:00,current,140.03694119556573,bus_1,overload_trip
2025-01-01 00:04:26+00:00,current,140.02346796489962,bus_1,overload_trip
2025-01-01 00:04:27+00:00,current,140.0130353715017,bus_1,overload_trip
2025-01-01 00:04:28+00:00,current,140.00564659500714,bus_1,overload_trip
2025-01-01 00:04:29+00:00,current,140.00130388735965,bus_1,overload_trip
2025-01-01 00:04:30+00:00,current,140.00000857212535,bus_1,overload_trip
2025-01-01 00:04:31+00:00,current,140.001761044089,bus_1,overload_trip
2025-01-01 00:04:32+00:00,current,140.006560769134,bus_1,overload_trip
2025-01-01 00:04:33+00:00,current,140.0144062844051,bus_1,overload_trip
2025-01-01 00:04:34+00:00,current,140.02529519875412,bus_1,overload_trip
2025-01-01 00:04:35+00:00,current,140.03922419346878,bus_1,overload_trip
2025-01-01 00:04:36+00:00,current,140.05618902328436,bus_1,overload_trip
2025-01-01 00:04:37+00:00,current,140.07618451767723,bus_1,overload_trip
2025-01-01 00:04:38+00:00,current,140.09920458244105,bus_1,overload_trip
2025-01-01 00:04:39+00:00,current,140.1252422015439,bus_1,overload_trip
2025-01-01 00:04:40+00:00,current,140.15428943926676,bus_1,overload_trip
2025-01-01 00:04:41+00:00,current,140.18633744262215,bus_1,overload_trip
2025-01-01 00:04:42+00:00,current,140.2213764440522,bus_1,overload_trip
2025-01-01 00:04:43+00:00,current,140.2593957644058,bus_1,overload_trip
2025-01-01 00:04:44+00:00,current,140.30038381619323,bus_1,overload_trip
2025-01-01 00:04:45+00:00,current,140.34432810711786,bus_1,overload_trip
2025-01-01 00:04:46+00:00,current,140.3912152438834,bus_1,overload_trip
2025-01-01 00:04:47+00:00,current,140.44103093627615,bus_1,overload_trip
2025-01-01 00:04:48+00:00,current,140.4937600015201,bus_1,overload_trip
2025-01-01 00:04:49+00:00,current,140.5493863689045,bus_1,overload_trip
2025-01-01 00:04:50+00:00,current,140.60789308468176,bus_1,overload_trip
2025-01-01 00:04:51+00:00,current,140.66926231723468,bus_1,overload_trip
2025-01-01 00:04:52+00:00,current,140.7334753625111,bus_1,overload_trip
2025-01-01 00:04:53+00:00,current,140.80051264972445,bus_1,overload_trip
2025-01-01 00:04:54+00:00,current,140.87035374731872,bus_1,overload_trip
2025-01-01 00:04:55+00:00,current,140.9429773691953,bus_1,overload_trip
2025-01-01 00:04:56+00:00,current,141.01836138120072,bus_1,overload_trip
2025-01-01 00:04:57+00:00,current,141.0964828078726,bus_1,overload_trip
2025-01-01 00:04:58+00:00,current,141.17731783944217,bus_1,overload_trip
2025-01-01 00:04:59+00:00,current,141.26084183909086,bus_1,overload_trip
2025-01-01 00:05:00+00:00,current,141.3470293504591,bus_1,overload_trip
2025-01-01 00:05:01+00:00,current,141.43585410540507,bus_1,overload_trip
2025-01-01 00:05:02+00:00,current,141.52728903201043,bus_1,overload_trip
2025-01-01 00:05:03+00:00,current,141.62130626283144,bus_1,overload_trip
2025-01-01 00:05:04+00:00,current,141.71787714339226,bus_1,overload_trip
2025-01-01 00:05:05+00:00,current,141.81697224091832,bus_1,overload_trip
2025-01-01 00:05:06+00:00,current,141.91856135330676,bus_1,overload_trip
2025-01-01 00:05:07+00:00,current,142.02261351833144,bus_1,overload_trip
2025-01-01 00:05:08+00:00,current,142.1290970230795,bus_1,overload_trip
2025-01-01 00:05:09+00:00,current,142.23797941361693,bus_1,overload_trip
2025-01-01 00:05:10+00:00,current,142.3492275048796,bus_1,overload_trip
2025-01-01 00:05:11+00:00,current,142.46280739078767,bus_1,overload_trip
2025-01-01 00:05:12+00:00,current,142.57868445457922,bus_1,overload_trip
2025-01-01 00:05:13+00:00,current,142.6968233793608,bus_1,overload_trip
2025-01-01 00:05:14+00:00,current,142.81718815887132,bus_1,overload_trip
2025-01-01 00:05:15+00:00,current,142.93974210845593,bus_1,overload_trip
2025-01-01 00:05:16+00:00,current,143.06444787624673,bus_1,overload_trip
2025-01-01 00:05:17+00:00,current,143.1912674545469,bus_1,overload_trip
2025-01-01 00:05:18+00:00,current,143.32016219141457,bus_1,overload_trip
2025-01-01 00:05:19+00:00,current,143.45109280244318,bus_1,overload_trip
2025-01-01 00:05:20+00:00,current,143.5840193827345,bus_1,overload_trip
2025-01-01 00:05:21+00:00,current,143.71890141906087,bus_1,overload_trip
2025-01-01 00:05:22+00:00,current,143.85569780221266,bus_1,overload_trip
2025-01-01 00:05:23+00:00,current,143.9943668395276,bus_1,overload_trip
2025-01-01 00:05:24+00:00,current,144.13486626759783,bus_1,overload_trip
2025-01-01 00:05:25+00:00,current,144.2771532651508,bus_1,overload_trip
2025-01-01 00:05:26+00:00,current,144.42118446610033,bus_1,overload_trip
2025-01-01 00:05:27+00:00,current,144.56691597276384,bus_1,overload_trip
2025-01-01 00:05:28+00:00,current,144.71430336924115,bus_1,overload_trip
2025-01-01 00:05:29+00:00,current,144.8633017349518,bus_1,overload_trip
2025-01-01 00:05:30+00:00,current,145.01386565832567,bus_1,overload_trip
2025-01-01 00:05:31+00:00,current,145.16594925064362,bus_1,overload_trip
2025-01-01 00:05:32+00:00,current,145.31950616002334,bus_1,overload_trip
2025-01-01 00:05:33+00:00,current,145.47448958554645,bus_1,overload_trip
2025-01-01 00:05:34+00:00,current,145.63085229152247,bus_1,overload_trip
2025-01-01 00:05:35+00:00,current,145.78854662188516,bus_1,overload_trip
2025-01-01 00:05:36+00:00,current,145.94752451471723,bus_1,overload_trip
2025-01-01 00:05:37+00:00,current,146.10773751689848,bus_1,overload_trip
2025-01-01 00:05:38+00:00,current,146.26913679887332,bus_1,overload_trip
2025-01-01 00:05:39+00:00,current,146.43167316953307,bus_1,overload_trip
2025-01-01 00:05:40+00:00,current,146.59529709120832,bus_1,overload_trip
2025-01-01 00:05:41+00:00,current,146.75995869476688,bus_1,overload_trip
2025-01-01 00:05:42+00:00,current,146.92560779481306,bus_1,overload_trip
2025-01-01 00:05:43+00:00,current,147.09219390498293,bus_1,overload_trip
2025-01-01 00:05:44+00:00,current,147.25966625333155,bus_1,overload_trip
2025-01-01 00:05:45+00:00,current,147.42797379780723,bus_1,overload_trip
2025-01-01 00:05:46+00:00,current,147.59706524180808,bus_1,overload_trip
2025-01-01 00:05:47+00:00,current,147.7668890498161,bus_1,overload_trip
2025-01-01 00:05:48+00:00,current,147.93739346310406,bus_1,overload_trip
2025-01-01 00:05:49+00:00,current,148.1085265155107,bus_1,overload_trip
2025-01-01 00:05:50+00:00,current,148.28023604927864,bus_1,overload_trip
2025-01-01 00:05:51+00:00,current,148.45246973095112,bus_1,overload_trip
2025-01-01 00:05:52+00:00,current,148.62517506732217,bus_1,overload_trip
2025-01-01 00:05:53+00:00,current,148.79829942143536,bus_1,overload_trip
2025-01-01 00:05:54+00:00,current,148.9717900286264,bus_1,overload_trip
2025-01-01 00:05:55+00:00,current,149.14559401260482,bus_1,overload_trip
2025-01-01 00:05:56+00:00,current,149.3196584015695,bus_1,overload_trip
2025-01-01 00:05:57+00:00,current,149.49393014435333,bus_1,overload_trip
2025-01-01 00:05:58+00:00,current,149.6683561265921,bus_1,overload_trip
2025-01-01 00:05:59+00:00,current,149.8428831869127,bus_1,overload_trip
2025-01-01 00:06:00+00:00,current,150.01745813313548,bus_1,overload_trip
2025-01-01 00:06:01+00:00,current,150.19202775848623,bus_1,overload_trip
2025-01-01 00:06:02+00:00,current,150.36653885781243,bus_1,overload_trip
2025-01-01 00:06:03+00:00,current,150.54093824379902,bus_1,overload_trip
2025-01-01 00:06:04+00:00,current,150.71517276317886,bus_1,overload_trip
2025-01-01 00:06:05+00:00,current,150.88918931293264,bus_1,overload_trip
2025-01-01 00:06:06+00:00,current,151.06293485647365,bus_1,overload_trip
